what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1327938970739
os,sysinfo,,,"macosx",1327938970742
arch,sysinfo,,,"x86",1327938970742
ws,sysinfo,,,"cocoa",1327938970742
locale,sysinfo,,,"en_US",1327938970742
processors,sysinfo,,,"2",1327938970742
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1327938970742
java.runtime.version,sysinfo,,,"1.6.0_29-b11-402-10M3527",1327938970742
java.specification.name,sysinfo,,,"Java Platform API Specification",1327938970742
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1327938970742
java.specification.version,sysinfo,,,"1.6",1327938970742
